dataset,calibration_ligands,repetition,panel_targets_k,reference_scope,cluster_adjusted_rand_index,sample_vs_fixed_full_source_panel_medoid_overlap,sample_vs_fixed_full_source_panel_medoid_jaccard,fixed_full_source_panel_mean_nearest_distance_on_reference_map,sample_map_medoids_mean_nearest_distance_on_reference_map,sample_minus_fixed_full_source_panel_mean_nearest_distance_on_reference_map,sample_map_medoids_maximum_nearest_distance_on_reference_map,random_panels_on_reference_map,fraction_random_panels_with_mean_coverage_no_worse_than_sample,random_mean_nearest_distance_median,random_mean_nearest_distance_q025,random_mean_nearest_distance_q975
Docking-44,500,79,10,row_disjoint_complement_map,0.80505019931607857,7,0.53846153846153844,0.36467402100838142,0.37650139783224112,0.011827376823859703,0.80157364957553157,200,0,0.41369457721026115,0.39207042143135273,0.44924989117131969
Docking-44,500,80,6,full_source_map_including_calibration_rows,0.71388192336456824,3,0.33333333333333331,0.43214781831379373,0.4502015076092386,0.018053689295444875,0.76825067110255263,10000,0.0044000000000000003,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,500,80,6,row_disjoint_complement_map,0.71388192336456824,3,0.33333333333333331,0.43131333031322772,0.45054161700403195,0.01922828669080423,0.77372374689730572,200,0.0050000000000000001,0.49158822220016629,0.45687505323744809,0.53823816780649347
Docking-44,500,80,8,full_source_map_including_calibration_rows,0.70649714077138337,5,0.45454545454545453,0.39776751007762828,0.41571623314402256,0.017948723066394279,0.73727854012080951,10000,0.0028999999999999998,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,500,80,8,row_disjoint_complement_map,0.70649714077138337,5,0.45454545454545453,0.3970234968878687,0.41592327264358886,0.018899775755720161,0.7363368656328646,200,0.0050000000000000001,0.4504388000556262,0.42418224154370288,0.48972657527714086
Docking-44,500,80,10,full_source_map_including_calibration_rows,0.87031947195624315,8,0.66666666666666663,0.36509410302902534,0.38219329543289238,0.017099192403867036,0.73727854012080951,10000,0.0011000000000000001,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,500,80,10,row_disjoint_complement_map,0.87031947195624315,8,0.66666666666666663,0.36450865590332987,0.38226649804196489,0.017757842138635016,0.7363368656328646,200,0.0050000000000000001,0.41310033066256491,0.39219017720028054,0.44834205231606938
Docking-44,500,81,6,full_source_map_including_calibration_rows,0.74787693740781946,2,0.20000000000000001,0.43214781831379373,0.44691817937094674,0.014770361057153014,0.8157280261450961,10000,0.0012999999999999999,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,500,81,6,row_disjoint_complement_map,0.74298134395942761,2,0.20000000000000001,0.43059003973081489,0.44589502651784707,0.015304986787032182,0.81312098604107463,200,0,0.49055629117663324,0.45628893750748939,0.53702589189549466
Docking-44,500,81,8,full_source_map_including_calibration_rows,0.52981508149922896,3,0.23076923076923078,0.39776751007762828,0.4122941139500883,0.01452660387246002,0.80278043618439665,10000,0.0011000000000000001,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,500,81,8,row_disjoint_complement_map,0.51344511829558437,3,0.23076923076923078,0.39639532089183105,0.41122879224816233,0.014833471356331285,0.79357187249996775,200,0,0.45011225526063936,0.42355236005987795,0.48874807704715939
Docking-44,500,81,10,full_source_map_including_calibration_rows,0.5928284667362439,6,0.42857142857142855,0.36509410302902534,0.38290574813439854,0.017811645105373197,0.76692150192540653,10000,0.0011999999999999999,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,500,81,10,row_disjoint_complement_map,0.57476997162266752,6,0.42857142857142855,0.36340603167165081,0.38234463405882929,0.018938602387178483,0.76726615147135657,200,0.01,0.41284045672558323,0.39112369602214353,0.44802099736012335
Docking-44,500,82,6,full_source_map_including_calibration_rows,0.81507786538085625,5,0.7142857142857143,0.43214781831379373,0.43324488752832141,0.0010970692145276795,0.8013062475385585,10000,0,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,500,82,6,row_disjoint_complement_map,0.81507786538085625,5,0.7142857142857143,0.43206945425199877,0.43319341380259346,0.0011239595505946887,0.80082337657777725,200,0,0.49206877310507918,0.45773192886148983,0.539232445549648
Docking-44,500,82,8,full_source_map_including_calibration_rows,0.61312749207647477,7,0.77777777777777779,0.39776751007762828,0.39876369982950366,0.00099618975187537595,0.74373136588926536,10000,0,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,500,82,8,row_disjoint_complement_map,0.61312749207647477,7,0.77777777777777779,0.39765229251715917,0.39881849857876789,0.0011662060616087211,0.74292161892957687,200,0,0.45132108585410302,0.42448588748733773,0.49033806429080701
Docking-44,500,82,10,full_source_map_including_calibration_rows,0.72613248992176249,8,0.66666666666666663,0.36509410302902534,0.36717885333941563,0.0020847503103902931,0.66754095774761002,10000,0,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,500,82,10,row_disjoint_complement_map,0.72613248992176249,8,0.66666666666666663,0.36499934864702455,0.367306726243117,0.0023073775960924525,0.66827293194262827,200,0,0.41370806049758185,0.39219808974118869,0.44855680312904256
Docking-44,500,83,6,full_source_map_including_calibration_rows,0.8803506224979103,5,0.7142857142857143,0.43214781831379373,0.43453302349450523,0.0023852051807115027,0.8013062475385585,10000,0,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,500,83,6,row_disjoint_complement_map,0.86525496154211379,5,0.7142857142857143,0.43191629997878989,0.43432717316805863,0.0024108731892687474,0.79878716799056859,200,0,0.49190397429651067,0.45740408094177676,0.53903997191033937
Docking-44,500,83,8,full_source_map_including_calibration_rows,0.8458440515405119,6,0.59999999999999998,0.39776751007762828,0.39941853228023644,0.0016510222026081545,0.71586601120942073,10000,0,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,500,83,8,row_disjoint_complement_map,0.8458440515405119,6,0.59999999999999998,0.39750329051199712,0.39930348276519306,0.0018001922531959424,0.71705103055896857,200,0,0.45121070130741647,0.42499754232318415,0.4900022844609529
Docking-44,500,83,10,full_source_map_including_calibration_rows,0.85903540080466045,7,0.53846153846153844,0.36509410302902534,0.3698594542455988,0.0047653512165734546,0.71586601120942073,10000,0,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,500,83,10,row_disjoint_complement_map,0.85903540080466045,7,0.53846153846153844,0.36454795653594485,0.36979507595067518,0.0052471194147303279,0.71705103055896857,200,0,0.41337326092279469,0.39140911285733582,0.44907271931308984
Docking-44,500,84,6,full_source_map_including_calibration_rows,0.8803506224979103,0,0,0.43214781831379373,0.45317943798961996,0.02103161967582623,0.78255944433077973,10000,0.010200000000000001,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,500,84,6,row_disjoint_complement_map,0.84913774141040865,0,0,0.43090800340408547,0.45379552405921347,0.022887520655128002,0.78266427896488655,200,0.01,0.49183985136605562,0.45706487949564018,0.54006197812908363
Docking-44,500,84,8,full_source_map_including_calibration_rows,0.86786632989186741,1,0.066666666666666666,0.39776751007762828,0.41929397986542727,0.021526469787798985,0.70625206705844845,10000,0.0083999999999999995,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,500,84,8,row_disjoint_complement_map,0.84963383831085881,1,0.066666666666666666,0.39652437627390447,0.42003388959622895,0.023509513322324482,0.70936761033897588,200,0.014999999999999999,0.45115611359807589,0.42370703312472169,0.490593628478113
Docking-44,500,84,10,full_source_map_including_calibration_rows,0.58705371286954444,5,0.33333333333333331,0.36509410302902534,0.38734230178779394,0.0222481987587686,0.70625206705844845,10000,0.0054999999999999997,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,500,84,10,row_disjoint_complement_map,0.57146246935062883,5,0.33333333333333331,0.36422620428927027,0.38803858466091795,0.023812380371647679,0.70936761033897588,200,0.014999999999999999,0.41320080416873983,0.39172365671255477,0.44915619026269527
Docking-44,500,85,6,full_source_map_including_calibration_rows,0.94634552123114157,4,0.5,0.43214781831379373,0.43912902646293861,0.0069812081491448796,0.77633851181124758,10000,0.0001,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,500,85,6,row_disjoint_complement_map,0.94634552123114157,4,0.5,0.43161662804432499,0.43880463720439539,0.0071880091600703966,0.77843632031461429,200,0,0.49139153030688576,0.45677161191972759,0.53825692009563186
Docking-44,500,85,8,full_source_map_including_calibration_rows,0.78841737989443239,5,0.45454545454545453,0.39776751007762828,0.40565866893115454,0.0078911588535262589,0.77451714740498712,10000,0,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,500,85,8,row_disjoint_complement_map,0.78841737989443239,5,0.45454545454545453,0.39718376942759176,0.40543434307423937,0.0082505736466476076,0.77843632031461429,200,0,0.45095050621264871,0.42417819629515741,0.48985881564812345
Docking-44,500,85,10,full_source_map_including_calibration_rows,0.82426640063297674,6,0.42857142857142855,0.36509410302902534,0.3743396279687809,0.0092455249397555561,0.77451714740498712,10000,0,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,500,85,10,row_disjoint_complement_map,0.82426640063297674,6,0.42857142857142855,0.36441365133996551,0.37411455040568581,0.0097008990657203031,0.77843632031461429,200,0,0.41315556597357594,0.39148222157297363,0.44873276475956697
Docking-44,500,86,6,full_source_map_including_calibration_rows,0.74466406444647459,3,0.33333333333333331,0.43214781831379373,0.43504749669517528,0.0028996783813815541,0.8157280261450961,10000,0,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,500,86,6,row_disjoint_complement_map,0.74466406444647459,3,0.33333333333333331,0.43221002975302353,0.43526838262945994,0.0030583528764364099,0.81777992997801241,200,0,0.49197078611950534,0.45782588020488313,0.53906312216126817
Docking-44,500,86,8,full_source_map_including_calibration_rows,0.81185141854343379,5,0.45454545454545453,0.39776751007762828,0.40023854130075448,0.0024710312231261966,0.77999122035591717,10000,0,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,500,86,8,row_disjoint_complement_map,0.81185141854343379,5,0.45454545454545453,0.39796587549334511,0.40049189517448069,0.0025260196811355828,0.78010687412374291,200,0,0.45109234823391048,0.42466431575031444,0.49064604181874388
Docking-44,500,86,10,full_source_map_including_calibration_rows,0.74258678512391074,8,0.66666666666666663,0.36509410302902534,0.37056753647260776,0.0054734334435824206,0.70625206705844845,10000,0,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,500,86,10,row_disjoint_complement_map,0.74258678512391074,8,0.66666666666666663,0.36531000092175686,0.37129494780039013,0.0059849468786332682,0.70704094639783532,200,0,0.41365603753517199,0.39239754933130666,0.44950047576868457
Docking-44,500,87,6,full_source_map_including_calibration_rows,0.74688998118817884,3,0.33333333333333331,0.43214781831379373,0.44043506128731341,0.0082872429735196818,0.73347316855701949,10000,0.0001,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,500,87,6,row_disjoint_complement_map,0.713669153461989,3,0.33333333333333331,0.43244554182875999,0.44128977069133607,0.0088442288625760757,0.73841995627456591,200,0,0.49269759067351704,0.4584006028839997,0.53982983370148407
Docking-44,500,87,8,full_source_map_including_calibration_rows,0.79964418841070828,4,0.33333333333333331,0.39776751007762828,0.40481507866034322,0.0070475685827149359,0.73347316855701949,10000,0,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,500,87,8,row_disjoint_complement_map,0.79964418841070828,4,0.33333333333333331,0.3981598854359486,0.40566091966537099,0.0075010342294223875,0.73841995627456591,200,0,0.4520836344310819,0.42535166533874397,0.49073228271994856
Docking-44,500,87,10,full_source_map_including_calibration_rows,0.97445055872522868,3,0.17647058823529413,0.36509410302902534,0.37596331261675658,0.010869209587731243,0.73347316855701949,10000,0,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,500,87,10,row_disjoint_complement_map,0.97445055872522868,3,0.17647058823529413,0.36524357286100462,0.37682291358595132,0.011579340724946707,0.73841995627456591,200,0,0.41434559378666835,0.39259139574417995,0.44947632258793829
Docking-44,500,88,6,full_source_map_including_calibration_rows,0.58264956392818767,1,0.090909090909090912,0.43214781831379373,0.44579303188347996,0.013645213569686232,0.80424780239832172,10000,0.00089999999999999998,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,500,88,6,row_disjoint_complement_map,0.58264956392818767,1,0.090909090909090912,0.4308578569782382,0.44594702320897212,0.015089166230733919,0.81233712987186302,200,0,0.49124432621939462,0.45697837519134499,0.53802675214572293
Docking-44,500,88,8,full_source_map_including_calibration_rows,0.59207225949162923,2,0.14285714285714285,0.39776751007762828,0.41233798885777107,0.014570478780142782,0.7577920351247901,10000,0.0011000000000000001,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,500,88,8,row_disjoint_complement_map,0.59207225949162923,2,0.14285714285714285,0.39669865183390057,0.41259101725966496,0.015892365425764388,0.76432756235724053,200,0,0.45051368126176855,0.42411286369382473,0.48967733837422145
Docking-44,500,88,10,full_source_map_including_calibration_rows,0.60112234650148344,3,0.17647058823529413,0.36509410302902534,0.38076560371219331,0.015671500683167972,0.7577920351247901,10000,0.00089999999999999998,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,500,88,10,row_disjoint_complement_map,0.60112234650148344,3,0.17647058823529413,0.36447131316794046,0.3811344912361348,0.01666317806819434,0.76432756235724053,200,0.0050000000000000001,0.41316475932714236,0.3918108741432918,0.44862882532275816
Docking-44,500,89,6,full_source_map_including_calibration_rows,0.88658908547499427,3,0.33333333333333331,0.43214781831379373,0.43505885413814094,0.0029110358243472079,0.77999122035591717,10000,0,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,500,89,6,row_disjoint_complement_map,0.87076430670406324,3,0.33333333333333331,0.43246652082646386,0.43541740631391906,0.0029508854874552015,0.78153972695807861,200,0,0.49193551473153796,0.45715472379626654,0.53888119694221093
Docking-44,500,89,8,full_source_map_including_calibration_rows,0.93126798221395568,4,0.33333333333333331,0.39776751007762828,0.40382032616105018,0.0060528160834218969,0.73727854012080951,10000,0,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,500,89,8,row_disjoint_complement_map,0.9017001010246789,4,0.33333333333333331,0.39803765517594825,0.40428495642386597,0.0062473012479177248,0.73842730306053039,200,0,0.45140305837609579,0.42479768237210241,0.49007474212401314
Docking-44,500,89,10,full_source_map_including_calibration_rows,0.77435072163243501,7,0.53846153846153844,0.36509410302902534,0.37252699145663376,0.0074328884276084195,0.71586601120942073,10000,0,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,500,89,10,row_disjoint_complement_map,0.72806082569459252,7,0.53846153846153844,0.36523427650043133,0.37315036458968315,0.007916088089251816,0.71738393669435863,200,0,0.41351263061346089,0.39260990332042828,0.44927946030938143
Docking-44,500,90,6,full_source_map_including_calibration_rows,0.90138405529806109,4,0.5,0.43214781831379373,0.43409219866244675,0.0019443803486530187,0.80278043618439665,10000,0,0.49302754320570502,0.45780395109194238,0.54568422458736376
